trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20220204,955,2867,3195
20220204,7304,1689,1541
20220204,7307,1848,1783
20220205,965,2095,2126
20220205,986,2138,2104
20220205,7319,1333,1277
20220206,903,2067,2290
20220206,921,2050,1859
20220206,936,2119,2182
20220206,990,2097,2294
20220206,7314,1387,1462
20220206,7380,1304,1490
20220207,7368,1788,1739
20220208,963,2837,3204
20220208,7311,1768,1655
20220208,7339,1774,1816
20220208,7372,1774,1941
20220209,938,2881,3168
20220209,989,2873,3095
20220209,7302,1788,1741
20220210,948,2798,3031
20220210,969,2811,2893
20220210,7340,1763,1651
20220211,915,2832,3087
20220211,922,2808,3060
20220211,961,2895,3110
20220211,979,2900,2962
20220211,7301,1705,1646
20220211,7304,1714,1815
20220211,7338,1685,1739
20220211,7353,1800,1930
20220211,7354,1811,1742
20220211,7369,1771,1856
20220212,950,2146,2328
20220212,968,2107,2202
20220212,7377,1401,1434
20220213,927,2142,2325
20220213,935,2180,2096
20220213,7336,1329,1081
20220213,7338,1366,1422
20220213,7341,1353,1658
20220213,7375,1340,1322
20220213,7395,1338,1293
20220214,964,2782,2980
20220214,7379,1736,1808
20220215,903,2784,2883
20220215,963,2905,3250
20220215,7307,1819,1738
20220215,7357,1748,2100
20220215,7387,1773,1758
20220216,935,2803,2709
20220216,7321,1716,1519
20220216,7322,1792,1855
20220216,7332,1771,1797
20220216,7358,1770,1796
20220216,7377,1791,1685
20220216,7378,1805,1960
20220217,912,2878,2811
20220217,989,2856,3278
20220217,7340,1748,1820
20220218,917,2915,3192
20220218,940,2810,3059
20220218,964,2864,3163
20220218,996,2699,2614
20220218,999,2854,2959
20220218,7345,1794,1888
20220218,7354,1868,1733
20220218,7362,1722,1810
20220219,7383,1388,1621
20220220,7371,1326,1199
20220220,7392,1356,1362
20220221,942,2797,3299
20220221,950,2826,2731
20220221,958,2752,3181
20220221,7336,1798,1760
20220222,7332,1772,1662
20220222,7363,1829,1985
20220223,909,2915,2938
20220223,992,2825,2969
20220224,7323,1764,1790
20220224,7340,1774,1724
20220224,7362,1756,1723
20220225,931,2770,2971
20220225,7313,1684,1777
20220225,7318,1806,2002
20220225,7336,1786,1924
20220225,7367,1782,1889
20220225,7386,1753,1802
20220226,944,2125,2268
20220226,952,2185,2315
20220226,971,2101,2225
20220226,7348,1319,1484
20220227,911,2136,1962
20220227,924,2193,2361
20220227,963,2057,2242
20220227,971,2058,1954
20220228,939,2897,3099
20220228,974,2907,2738
20220228,7360,1750,1717
20220301,996,2831,2979
20220302,992,2793,3049
20220302,7331,1746,1846
20220302,7350,1815,1687
20220302,7361,1750,1746
20220302,7378,1733,1754
20220303,971,2858,2863
20220303,975,2819,2622
20220304,7394,1678,1689
20220305,957,2137,2421
20220306,911,2111,1956
20220306,929,2150,2185
20220306,930,2160,2218
20220306,935,2094,2432
20220306,969,2085,2129
20220307,926,2762,2609
20220307,930,2736,3189
20220307,972,2883,3038
20220307,7338,1770,1795
20220307,7353,1770,1834
20220307,7355,1808,1713
20220308,919,2787,2822
20220309,900,2801,2835
20220309,948,2793,2930
20220309,981,2718,2870
20220309,7319,1767,1870
20220309,7325,1711,1967
20220309,7346,1722,1666
20220310,999,2825,2732
20220310,7326,1807,1950
20220310,7349,1724,1881
20220310,7351,1801,1732
20220310,7357,1674,1534
20220310,7362,1759,1578
20220311,7327,1751,1908
20220311,7376,1713,1737
20220312,951,2039,2262
20220312,967,2184,2054
20220312,986,2129,2383
20220312,7365,1345,1189
20220312,7368,1356,1322
20220313,935,2082,2387
20220313,975,2107,2391
20220313,7318,1314,1279
20220313,7330,1390,1567
20220313,7388,1309,1330
20220313,7397,1309,1196
20220314,920,2778,2596
20220314,944,2732,2459
20220314,961,2852,3098
20220315,916,2904,3116
20220315,942,2784,2426
20220315,7325,1741,1825
20220315,7395,1778,1872
20220316,7314,1772,1924
20220316,7327,1764,1739
20220316,7337,1824,1791
20220316,7363,1764,1593
20220316,7367,1741,1703
20220317,911,2876,3360
20220317,915,2860,2678
20220317,922,2816,2727
20220317,957,2789,3127
20220317,986,2824,2974
20220317,7305,1707,1773
20220317,7322,1743,1823
20220317,7347,1714,1895
20220317,7349,1733,1580
20220318,948,2842,2848
20220318,7352,1777,1962
20220318,7358,1716,1709
20220318,7365,1778,1833
20220319,934,2173,2312
20220319,940,2163,2122
20220319,953,2003,1954
20220319,982,2113,1965
20220319,7361,1299,1394
20220320,980,2105,2203
20220320,7347,1309,1407
20220321,938,2916,3115
20220321,959,2829,2430
20220321,7344,1718,1814
20220321,7357,1815,1863
20220322,948,2772,2898
20220322,956,2828,2946
20220322,7347,1811,1748
20220322,7373,1854,1860
20220322,7396,1751,1525
20220323,921,2821,3230
20220324,909,2760,2966
20220324,948,2774,2925
20220324,960,2734,2440
20220324,7316,1846,1812
20220324,7349,1781,1742
20220325,7376,1831,1928
20220326,941,2128,2120
20220326,952,2144,1939
20220326,982,2124,2326
20220326,999,2067,2100
20220326,7304,1336,1508
20220326,7319,1310,1404
20220326,7325,1297,1284
20220326,7354,1353,1491
20220327,7339,1295,1332
20220327,7361,1298,1257
20220327,7382,1318,1432
20220327,7385,1337,1170
20220328,900,2776,2931
20220328,965,2866,3025
20220328,988,2889,3166
20220328,7302,1819,1787
20220328,7378,1749,1636
20220329,907,2689,3216
20220329,913,2867,3025
20220329,926,2861,3106
20220329,937,2816,3191
20220329,947,2961,3060
20220329,7304,1748,2026
20220329,7312,1838,1700
20220329,7335,1828,1810
20220329,7368,1742,1686
20220329,7380,1729,1921
20220329,7386,1804,1967
20220330,993,2862,2680
20220330,7332,1783,2099
20220330,7354,1704,1606
20220331,7383,1838,1832
20220331,7398,1736,1565
20220401,931,2894,3094
20220401,946,2870,2868
20220401,957,2818,2700
20220401,7349,1799,1958
20220401,7358,1790,1745
20220402,930,2161,2255
20220402,993,2081,2048
20220402,7331,1289,1315
20220402,7343,1275,1138
20220403,912,2041,2051
20220403,921,2186,2185
20220403,931,2162,2334
20220403,7306,1335,1480
20220403,7313,1357,1527
20220403,7340,1357,1437
20220403,7371,1347,1395
20220404,974,2793,2582
20220404,980,2851,2683
20220404,7308,1748,2045
20220405,972,2839,2929
20220405,984,2855,2712
20220405,7348,1769,1624
20220405,7385,1767,1915
20220406,901,2804,2948
20220407,914,2764,2883
20220407,7316,1797,1609
20220408,928,2756,2903
20220408,961,2756,2515
20220408,968,2841,2793
20220408,977,2836,2863
20220408,7372,1793,1718
20220409,928,2146,1983
20220409,7317,1331,1265
20220409,7319,1349,1433
20220409,7353,1315,1274
20220409,7363,1263,1407
20220409,7367,1294,1415
20220409,7377,1256,1393
20220410,916,2100,2270
20220410,970,2071,1908
20220410,976,2025,1948
20220410,7326,1366,1443
20220410,7333,1299,1472
20220410,7343,1341,1225
20220410,7372,1285,1475
20220411,943,2816,2471
20220411,981,2824,3150
20220411,7394,1721,1725
20220412,933,2832,3092
20220412,938,2780,2777
20220412,7313,1811,1858
20220412,7348,1751,1909
20220414,7310,1697,1734
20220415,907,2795,2881
20220415,948,2819,2836
20220415,7363,1804,1931
20220416,913,2123,2477
20220416,932,2126,2126
20220416,944,2090,1964
20220416,945,2059,2074
20220416,964,2169,2467
20220416,966,2122,2075
20220416,7301,1267,1538
20220416,7357,1310,1442
20220416,7364,1374,1321
20220417,948,2124,1847
20220417,994,2042,2125
20220417,7366,1337,1413
20220417,7374,1298,1293
20220418,929,2919,3343
20220418,7352,1747,1592
20220419,907,2672,2521
20220419,921,2844,3017
20220419,966,2798,2688
20220419,977,2960,3103
20220419,7369,1795,1784
20220420,962,2820,2940
20220420,973,2749,2880
20220420,7352,1835,1931
20220420,7357,1751,1835
20220421,7340,1803,1841
20220421,7363,1822,1755
20220421,7367,1759,1979
20220421,7393,1680,1884
20220422,993,2999,3164
20220423,920,2056,2029
20220423,921,2130,2137
20220423,7326,1345,1619
20220423,7337,1371,1342
20220423,7354,1304,1515
20220423,7355,1284,1294
20220424,923,2095,2392
20220424,989,2241,2434
20220424,7305,1388,1368
20220425,932,2829,3022
20220425,944,2866,3052
20220425,965,2868,2874
20220425,7341,1833,1757
20220426,973,2901,2930
20220426,7359,1756,1833
20220427,976,2837,3410
20220427,994,2827,2999
20220427,7314,1841,1993
20220427,7374,1787,1818
20220428,975,2783,2635
20220428,981,2914,3273
20220428,7307,1822,1704
20220429,925,2688,2724
20220430,914,2110,2233
20220430,7306,1346,1494
20220501,900,2085,1867
20220501,946,2087,2106
20220501,963,2188,2115
20220501,7301,1413,1576
20220502,903,2810,2580
20220502,905,2857,2574
20220502,920,2817,2859
20220502,929,2896,2765
20220502,7339,1811,2095
20220502,7368,1791,1729
20220502,7388,1767,1878
20220503,915,2751,3130
20220503,922,2773,2742
20220503,935,2863,3050
20220503,997,2862,3070
20220503,7319,1792,1930
20220503,7322,1744,1780
20220503,7340,1724,1705
20220503,7354,1808,1919
20220504,7331,1761,1869
20220504,7353,1753,1959
20220504,7364,1696,1944
20220505,949,2832,2515
20220505,7356,1753,1654
20220505,7371,1752,1766
20220506,937,2767,2667
20220506,946,2851,2652
20220506,978,2769,3606
20220506,986,2867,2800
20220506,7352,1802,1927
20220506,7397,1818,1835
20220507,919,2133,2093
20220507,923,2054,1959
20220507,943,2146,2200
20220507,7318,1349,1320
20220507,7398,1322,1431
20220508,908,2049,2099
20220508,917,2097,2554
20220508,980,2034,2282
20220508,990,2171,1819
20220508,7371,1341,1420
20220509,957,2845,2869
20220509,990,2780,2643
20220509,7364,1759,1898
20220509,7387,1748,1823
20220510,906,2800,2559
20220510,992,2828,2987
20220510,7325,1726,1828
20220510,7360,1704,1650
20220511,903,2866,2886
20220511,915,2888,3136
20220511,933,2860,3068
20220511,937,2869,2974
20220511,940,2797,2749
20220511,944,2755,3072
20220511,7310,1852,1733
20220511,7391,1717,1897
20220512,920,2853,2885
20220512,974,2919,3389
20220513,914,2836,3168
20220513,919,2858,3201
20220513,950,2751,2279
20220513,975,2777,2538
20220513,7362,1767,1811
20220513,7392,1737,1914
20220514,920,2110,2129
20220514,933,2107,1988
20220514,7319,1357,1474
20220514,7360,1336,1301
20220514,7382,1342,1458
20220515,913,2106,2416
20220515,952,2111,2003
20220515,960,2136,2467
20220515,967,2077,2039
20220515,973,2083,2025
20220515,977,2116,2174
20220515,994,2037,1745
20220515,7308,1326,1298
20220516,924,2794,2788
20220516,996,2856,2833
20220516,7317,1718,1561
20220517,935,2771,3008
20220517,7362,1751,2003
20220517,7369,1697,1551
20220518,930,2913,3124
20220518,971,2909,3231
20220518,972,2757,2938
20220518,994,2729,2840
20220518,7339,1779,1716
20220519,911,2839,3000
20220519,929,2751,2691
20220519,982,2868,2788
20220519,7373,1784,1924
20220519,7377,1815,1773
20220519,7378,1710,1696
20220520,980,2919,2841
20220520,991,2809,2450
20220520,992,2829,2642
20220520,997,2852,2824
20220520,7300,1743,1753
20220520,7319,1735,2014
20220520,7373,1805,2035
20220521,900,2143,2258
20220521,903,2067,2263
20220521,904,2096,2169
20220521,937,2132,2424
20220521,939,2129,2008
20220521,942,2095,1933
20220521,7321,1381,1594
20220521,7354,1346,1443
20220521,7385,1360,1524
20220521,7389,1321,1255
20220522,911,2159,1928
20220522,975,2128,2128
20220523,918,2835,2742
20220523,931,2766,2685
20220523,950,2836,2718
20220523,975,2820,3072
20220523,990,2782,3025
20220523,7315,1799,1931
20220523,7377,1777,1799
20220524,7353,1659,1594
20220524,7370,1717,1849
20220524,7398,1718,1585
20220525,948,2872,2822
20220525,992,2916,3598
20220525,7381,1790,1805
20220526,904,2790,3123
20220526,934,2759,2769
20220526,7328,1804,1743
20220527,923,2850,2859
20220527,7354,1800,1906
20220527,7356,1862,1763
20220527,7368,1829,1989
20220528,987,2153,2072
20220528,999,2127,2323
20220529,963,2036,2060
20220529,974,2069,2414
20220530,7342,1825,2019
20220530,7351,1701,1841
20220531,7342,1789,1958
20220531,7356,1860,1714
20220531,7359,1818,1888
20220531,7362,1767,1815
20220531,7369,1724,2018
20220531,7390,1746,1988
20220601,7311,1756,1757
20220601,7369,1773,2028
20220602,7335,1758,2293
20220602,7351,1767,2021
20220602,7363,1799,1882
20220603,7322,1730,1624
20220603,7331,1764,1630
20220603,7381,1775,2065
20220604,969,2071,2182
20220604,972,2083,2115
20220604,7301,1331,1220
20220604,7315,1365,1551
20220604,7345,1288,1346
20220605,7331,1265,1378
20220605,7390,1260,1458
20220606,949,2833,2744
20220606,977,2864,2522
20220606,7321,1725,1858
20220606,7391,1757,1909
20220607,903,2832,2518
20220607,973,2769,2817
20220607,976,2790,3098
20220607,7330,1659,1562
20220607,7336,1811,1879
20220607,7359,1817,1897
20220607,7365,1758,1693
20220607,7388,1795,1833
20220608,990,2896,2546
20220608,998,2771,3106
20220609,944,2828,2976
20220609,989,2860,2814
20220609,7350,1728,1792
20220609,7395,1756,1838
20220610,954,2866,3193
20220610,991,2932,3036
20220610,7356,1767,1917
20220611,7383,1324,1208
20220611,7391,1365,1449
20220611,7395,1316,1601
20220612,924,2107,2329
20220612,928,2105,2378
20220612,971,2184,2546
20220612,7369,1398,1476
20220613,912,2821,3115
20220613,948,2852,2796
20220613,951,2772,2509
20220613,995,2750,2830
20220613,7300,1783,1809
20220613,7303,1811,2084
20220614,910,2866,3118
20220614,953,2923,3331
20220614,7323,1696,1709
20220615,924,2722,2809
20220615,987,2831,2693
20220616,916,2818,3228
20220616,971,2953,3365
20220616,979,2816,2914
20220616,7324,1799,1773
20220617,939,2754,3102
20220617,992,2824,3369
20220618,956,2111,2134
20220618,975,2052,2309
20220618,988,2094,2306
20220618,7332,1316,1523
20220618,7368,1342,1296
20220619,7329,1366,1604
20220619,7340,1329,1259
20220620,7302,1708,1832
20220620,7350,1794,2026
20220620,7352,1765,1680
20220620,7397,1768,1699
20220621,961,2807,3183
20220621,7301,1735,1670
20220621,7316,1711,1700
20220621,7382,1844,2183
20220622,910,2816,2899
20220622,938,2852,2955
20220624,7304,1754,1767
20220624,7389,1803,1894
20220625,944,2089,2323
20220625,982,2158,2215
20220625,7309,1275,1257
20220625,7322,1287,1405
20220625,7393,1393,1532
20220626,908,2182,2149
20220626,915,2105,2258
20220626,918,2145,2322
20220626,7334,1371,1404
20220626,7378,1254,1269
20220627,921,2786,2968
20220627,934,2764,2704
20220627,969,2836,3105
20220627,972,2760,3122
20220627,7320,1802,1613
20220627,7334,1734,2018
20220627,7346,1774,1810
20220627,7370,1798,1873
20220627,7382,1763,1831
20220628,901,2904,2723
20220628,921,2825,3173
20220628,972,2814,2927
20220628,7306,1689,1659
20220628,7394,1838,2051
20220629,918,2742,2920
20220629,7302,1806,1999
20220629,7373,1703,1752
20220629,7379,1764,1779
20220629,7391,1830,1990
20220630,904,2939,3370
20220630,913,2847,3134
20220630,7350,1765,1848
20220630,7396,1803,1892
20220701,927,2845,2925
20220701,974,2802,3366
20220701,984,2785,2501
20220701,7363,1829,2102
20220701,7379,1806,2027
20220701,7384,1721,1877
20220701,7394,1813,1520
20220701,7395,1780,1855
20220701,7396,1781,1996
20220702,984,2157,2044
20220702,7349,1350,1346
20220702,7395,1332,1171
20220703,926,2118,2183
20220703,976,2071,2367
20220703,7317,1331,1252
20220703,7330,1341,1389
20220703,7392,1331,1559
20220704,907,2896,3236
20220704,947,2897,2979
20220704,957,2898,3108
20220704,7304,1725,1784
20220704,7309,1789,1741
20220704,7316,1727,1504
20220704,7326,1800,1948
20220704,7352,1757,1892
20220704,7385,1721,1715
20220705,924,2837,2598
20220705,944,2921,2882
20220705,7317,1819,1802
20220706,923,2860,2944
20220706,942,2806,3264
20220706,947,2823,3175
20220706,972,2868,2669
20220706,7321,1825,1835
20220706,7363,1846,1730
20220707,934,2871,2600
20220707,949,2836,2917
20220707,995,2866,2584
20220707,7326,1744,1791
20220707,7374,1826,1898
20220708,902,2838,3129
20220708,966,2852,2960
20220709,902,2109,2196
20220709,904,2197,2448
20220709,922,2140,2093
20220709,930,2125,2349
20220709,7364,1333,1194
20220710,900,2101,2038
20220710,917,2137,1965
20220710,918,2149,2126
20220710,931,2140,1852
20220710,945,2110,1901
20220711,7308,1790,1998
20220712,927,2890,2863
20220712,936,2852,3151
20220712,947,2858,3264
20220713,903,2868,2981
20220713,965,2927,3041
20220713,7323,1777,2005
20220714,924,2791,2724
20220714,957,2813,2636
20220714,7335,1815,1997
20220714,7390,1743,1530
20220715,934,2877,3214
20220715,954,2812,2764
20220715,961,2822,2553
20220715,986,2924,3369
20220716,946,2101,2118
20220716,986,2107,2145
20220716,7361,1298,1322
20220717,902,2125,2169
20220717,997,2173,2522
20220717,7347,1302,1271
20220717,7382,1423,1478
20220717,7387,1344,1439
20220718,949,2893,2890
20220718,976,2835,2650
20220718,7330,1774,1696
20220718,7335,1805,2058
20220718,7349,1765,2096
20220718,7362,1801,1904
20220719,7305,1755,2080
20220719,7343,1886,2106
20220719,7397,1700,1779
20220720,923,2986,2936
20220720,7321,1797,2136
20220721,904,2899,2855
20220721,932,2824,2898
20220722,933,2792,2856
20220722,936,2888,2762
20220722,945,2849,2656
20220722,960,2863,2983
20220722,7330,1739,1817
20220722,7331,1779,1761
20220723,981,2102,2222
20220723,987,2152,1966
20220723,7366,1258,1169
20220724,7338,1362,1414
20220724,7350,1355,1503
20220724,7355,1329,1170
20220724,7360,1334,1423
20220724,7367,1364,1505
20220725,943,2854,3086
20220725,7391,1767,1852
20220725,7394,1704,1855
20220726,987,2802,3393
20220726,7333,1746,1877
20220726,7373,1712,1768
20220727,927,2905,3387
20220727,937,2925,3216
20220727,974,2849,2820
20220727,979,2859,2830
20220727,7383,1781,1983
20220728,960,2793,3003
20220728,7326,1797,1817
20220728,7341,1758,1503
20220728,7379,1717,1729
20220729,927,2840,2794
20220729,7319,1791,1945
20220729,7321,1822,1696
20220729,7344,1790,1892
20220729,7350,1822,1976
20220729,7358,1731,1896
20220729,7371,1862,2093
20220729,7373,1796,1743
20220730,907,2161,1893
20220730,938,2120,2263
20220731,956,2132,2532
20220731,7319,1348,1425
20220801,931,2820,2556
20220801,948,2868,3118
20220801,951,2832,3003
20220801,997,2778,3245
20220801,7310,1773,1490
20220801,7349,1816,2105
20220802,909,2882,2861
20220802,959,2939,3050
20220802,982,2870,3232
20220802,990,2926,2813
20220802,996,2819,2603
20220802,7326,1730,1601
20220802,7328,1716,1723
20220803,963,2845,2661
20220803,7320,1666,1628
20220803,7338,1789,1821
20220803,7365,1814,2134
20220804,943,2845,2621
20220804,957,2798,2971
20220804,7317,1779,1521
20220804,7345,1721,1810
20220804,7353,1806,2012
20220804,7376,1863,2074
20220804,7395,1708,1762
20220804,7396,1790,1782
20220805,926,2780,2752
20220805,968,2815,2687
20220805,991,2875,3277
20220805,7314,1751,1668
20220806,947,2181,2281
20220806,7303,1348,1228
20220806,7353,1358,1464
20220806,7358,1326,1399
20220806,7365,1291,1502
20220806,7378,1288,1385
20220807,901,2217,2386
20220807,7320,1363,1394
20220807,7354,1318,1189
20220808,913,2807,3188
20220809,995,2757,2791
20220809,7325,1749,1655
20220809,7398,1843,1922
20220810,7336,1700,1947
20220810,7375,1714,1846
20220811,923,2831,2947
20220811,973,2910,3013
20220811,7342,1736,1964
20220811,7345,1813,2276
20220811,7385,1806,1693
20220812,920,2805,3073
20220812,971,2848,2872
20220812,972,2852,2904
20220812,7309,1786,1953
20220812,7351,1858,1909
20220812,7387,1689,1592
20220812,7393,1729,2035
20220813,942,2232,2307
20220813,970,2147,2365
20220813,978,2170,2069
20220813,992,2038,2251
20220814,959,1990,2192
20220814,7329,1281,1439
20220815,920,2776,2949
20220815,920,2706,3085
20220815,983,2715,2679
20220816,913,2932,2944
20220816,998,2839,2989
20220816,7329,1740,1994
20220817,936,2833,3024
20220818,932,2789,3005
20220818,979,2895,2977
20220818,994,2804,2664
20220818,7311,1807,1663
20220818,7376,1757,1953
20220818,7391,1736,1752
20220819,970,2798,2992
20220819,7339,1762,1660
20220819,7348,1846,2032
20220819,7349,1758,1915
20220819,7391,1759,1842
20220820,939,2069,2205
20220820,7342,1323,1417
20220820,7353,1359,1486
20220821,999,2133,2240
20220821,7350,1305,1278
20220821,7385,1321,1517
20220822,7351,1763,1810
20220823,907,2849,3328
20220824,921,2807,2673
20220824,937,2870,2859
20220824,957,2834,3454
20220824,995,2778,2835
20220825,940,2868,2907
20220825,945,2821,3095
20220825,970,2803,3124
20220825,984,2938,3153
20220826,927,2801,3093
20220826,931,2786,2791
20220826,972,2784,3057
20220826,977,2839,3071
20220827,921,2159,2370
20220827,962,2069,2217
20220827,966,2266,2422
20220827,7365,1383,1359
20220827,7376,1329,1212
20220828,941,1974,2062
20220828,7315,1296,1234
20220828,7339,1260,1396
20220828,7342,1311,1401
20220829,7323,1705,1782
20220829,7342,1820,1790
20220830,908,2926,2792
20220830,7375,1772,1883
20220831,900,2836,2951
20220831,933,2686,2736
20220831,7319,1805,2072
20220901,906,2825,3005
20220901,956,2874,2764
20220901,968,2900,3117
20220901,7327,1758,1788
20220901,7356,1800,1762
20220902,951,2854,2722
20220902,7353,1739,1767
20220902,7383,1746,1844
20220902,7385,1737,1965
20220903,931,2168,2185
20220903,987,2260,2147
20220903,7309,1313,1335
20220903,7319,1320,1243
20220903,7321,1248,1185
20220903,7343,1378,1353
20220903,7349,1278,1175
20220903,7376,1384,1276
20220903,7380,1351,1420
20220904,963,2088,2538
20220904,964,2137,2079
20220904,967,2165,2191
20220904,968,2128,2170
20220904,7329,1297,1376
20220904,7398,1332,1477
20220905,947,2879,3014
20220905,958,2823,3337
20220905,998,2847,3108
20220905,7309,1661,1770
20220905,7319,1762,1460
20220906,973,2769,2872
20220907,912,2827,3149
20220908,929,2816,2960
20220908,979,2833,2522
20220908,7324,1737,1669
20220908,7349,1824,2086
20220908,7352,1745,2013
20220909,915,2859,3307
20220909,926,2760,2929
20220909,7318,1774,1904
20220909,7322,1793,1917
20220909,7335,1859,1778
20220909,7359,1740,1960
20220910,985,2161,2157
20220910,7330,1329,1263
20220910,7364,1339,1629
20220910,7381,1289,1242
20220911,949,2163,2305
20220911,966,2052,2051
20220911,980,2176,2408
20220911,982,2062,1954
20220911,7369,1282,1318
20220911,7372,1342,1382
20220912,919,2822,2697
20220912,944,2934,3152
20220912,974,2876,2648
20220912,981,2758,3038
20220912,7313,1727,1761
20220912,7336,1810,1869
20220912,7355,1744,2056
20220912,7370,1765,1895
20220913,951,2818,3067
20220913,7336,1788,1705
20220913,7366,1752,1483
20220914,945,2833,3025
20220914,989,2779,2706
20220914,7329,1835,1743
20220914,7330,1719,1906
20220914,7350,1750,1773
20220914,7354,1789,2015
20220914,7384,1680,1855
20220915,917,2856,2535
20220915,930,2922,2832
20220915,950,2906,3539
20220915,7332,1749,1783
20220915,7337,1665,1901
20220915,7338,1762,2010
20220915,7353,1688,1975
20220915,7390,1803,1861
20220916,947,2874,2907
20220916,983,2774,2489
20220916,989,2877,3034
20220917,901,2042,2076
20220917,986,2072,2171
20220917,988,2172,2285
20220917,989,2136,2089
20220918,949,2088,2104
20220918,983,2117,2286
20220918,991,2144,2114
20220918,7338,1356,1441
20220918,7344,1364,1419
20220918,7345,1301,1299
20220919,900,2789,2934
20220919,941,2756,2943
20220919,953,2822,3478
20220920,913,2910,2881
20220920,942,2876,2753
20220920,943,2860,2858
20220920,944,2882,2996
20220920,960,2753,2611
20220920,999,2877,2712
20220920,7392,1778,1849
20220920,7392,1703,1942
20220921,938,2730,2813
20220921,960,2776,2920
20220921,996,2801,3014
20220921,7329,1813,1966
20220921,7348,1809,2205
20220921,7384,1803,2113
20220922,935,2892,3140
20220922,942,2901,2634
20220922,966,2820,3125
20220922,7315,1781,2178
20220922,7374,1724,1690
20220922,7380,1799,1822
20220923,954,2900,2982
20220923,992,2915,3321
20220923,7330,1835,1818
20220923,7383,1749,1742
20220924,911,2214,2286
20220924,948,2101,2313
20220924,970,2076,2110
20220924,994,2140,1960
20220924,7302,1316,1601
20220925,985,2042,1986
20220925,989,2130,2126
20220925,7302,1362,1543
20220926,950,2822,3014
20220926,7362,1764,1643
20220926,7392,1740,1792
20220927,903,2801,3287
20220927,916,2791,2567
20220927,920,2864,2645
20220927,931,2768,2889
20220927,932,2876,3144
20220927,997,2769,2991
20220927,7341,1751,2009
